4096 0.000000
  2.4414e-04  -6.1786e-01  -8.6927e-01  -1.7360e+00   2.3674e-01   1.2058e-01  -1.5783e-01
  2.4414e-04  -4.5102e-01  -6.5301e-01  -5.4424e-01   2.5718e-01   2.2133e-01   1.6897e-01
  2.4414e-04   7.0054e-01  -2.3087e-01   1.3548e-01  -4.2811e-01   1.9365e-01   4.6482e-01
  2.4414e-04  -4.1158e-02  -3.3654e-02  -2.6842e-02  -4.1304e-01   1.1683e+00  -3.7833e-02
  2.4414e-04  -6.2301e-01  -6.0969e-01  -7.4032e-01  -4.6813e-01  -3.8312e-01  -4.9063e-01
  2.4414e-04  -3.8151e-01   7.7631e-01   4.4992e-01  -2.0548e-01  -4.8149e-01   8.3313e-01
  2.4414e-04  -8.5182e-01  -1.6677e-01  -4.9787e-01  -2.2553e-01  -3.9543e-01   9.4518e-02
  2.4414e-04  -7.6288e-02   4.3492e-01   2.8645e-01   1.3620e-01   7.3028e-03   5.1667e-01
  2.4414e-04   5.9763e-01   1.4098e+00  -5.3909e-01  -5.1808e-01   4.7298e-01   2.8816e-01
  2.4414e-04   5.7335e-01  -3.0235e-01   1.2083e+00  -5.8227e-02   4.2638e-01  -3.8305e-01
  2.4414e-04  -1.7640e+00   4.3106e-01  -2.7501e-02  -3.3058e-02  -2.6828e-01   1.1600e-01
  2.4414e-04  -3.2156e-01   3.1496e-02   7.3999e-02   2.2540e-01   2.1401e-01   5.9911e-03
  2.4414e-04  -1.2767e-01   3.1939e-01  -9.8818e-02  -4.1399e-01  -3.3786e-01   1.8830e-01
  2.4414e-04   3.4030e-01   1.6848e-01  -3.3920e-01   4.7104e-01   3.0444e-01  -1.9147e-01
  2.4414e-04  -2.6158e-01  -1.5230e-01   5.8616e-01  -7.0420e-01  -2.6418e-01  -5.3957e-01
  2.4414e-04  -3.7114e-01   3.2618e-01   4.4431e-01  -2.0343e-01  -2.4406e-01   1.7451e-01
  2.4414e-04   4.2961e+00  -3.1879e+00  -1.8242e+00   4.3007e-01  -3.1808e-02  -3.6698e-02
  2.4414e-04  -9.0319e-01   1.6885e-01  -6.6778e-01   4.2500e-01   1.5066e-01  -8.9429e-01
  2.4414e-04  -1.8261e-01  -5.3542e-01   4.0030e-01  -5.5832e-01  -2.9941e-01   1.2362e-01
  2.4414e-04  -4.8758e-01   6.2189e-01   1.5453e-01  -6.4268e-01  -1.0144e-01   1.5465e-01
  2.4414e-04   1.2341e-01   9.5033e-01   1.8482e-01   5.9170e-01  -3.0016e-01  -8.8087e-01
  2.4414e-04   8.7002e-02   4.0137e-01  -1.3843e-02   1.7686e-01  -9.4972e-01  -5.3079e-01
  2.4414e-04  -2.3006e-01   6.8680e-01   6.5364e-01   2.2610e-01   1.8611e-01   7.2825e-02
  2.4414e-04  -1.4201e-01  -8.5516e-01   6.0663e-01  -2.5045e-01   2.2803e-01  -2.1013e-01
  2.4414e-04  -5.2706e-01  -1.8615e-01  -5.6228e-01  -2.5450e-02   4.7770e-01   2.6280e-01
  2.4414e-04   9.1398e-01  -4.7570e-01   1.0710e-01   8.7507e-01   3.7185e-02   2.7229e-01
  2.4414e-04  -4.0822e-01  -3.8590e-01   5.6108e-01  -5.6978e-01   6.8108e-01  -1.7310e-01
  2.4414e-04  -3.8700e-01  -8.3443e-01   7.1613e-01  -3.0377e-02  -7.9950e-02  -1.5715e-01
  2.4414e-04  -9.5652e-02  -3.6508e-01   9.8257e-02  -4.2908e-02   1.3863e-01  -9.2980e-01
  2.4414e-04   3.1819e-01  -3.4831e-01   1.5264e-01   2.6821e-01   6.2457e-01   8.1973e-01
  2.4414e-04   2.0664e-01  -3.1699e-01   3.0676e-03   5.4830e-02   4.6622e-01   8.0746e-01
  2.4414e-04   2.3558e+00  -1.0204e+00   2.6406e-01   6.8942e-02  -1.9189e-01   3.8562e-01
  2.4414e-04  -8.0171e-01  -1.2416e+00   2.9014e-01   9.4076e-02  -5.4448e-01   3.4411e-01
  2.4414e-04  -9.8128e-01  -7.6094e-01  -6.8521e-01   2.9001e-01  -3.1782e-01   3.2170e-01
  2.4414e-04  -1.5079e+00   9.5569e-01   6.2729e-01  -5.6339e-01  -1.3625e-01   1.8531e-01
  2.4414e-04   3.8201e-01   8.9483e-02   5.8516e-02  -4.9868e-01   4.5092e-01   5.5149e-01
  2.4414e-04   6.3883e-01   7.9331e-01  -9.4788e-02   5.3626e-01   6.2799e-02  -9.4428e-02
  2.4414e-04   4.7735e-01  -1.0637e+00   1.7470e-01   7.2170e-01  -1.7393e-02  -2.5582e-02
  2.4414e-04  -5.5535e-02  -8.5877e-02  -2.1105e-01  -5.9231e-01  -6.3436e-01  -5.8517e-01
  2.4414e-04  -2.1186e+00   5.2498e-01   1.1937e+00   1.6141e-01  -4.7420e-02   3.5675e-01
  2.4414e-04  -8.8943e-01   1.5968e+00   1.1552e+00   4.8722e-01  -1.5270e-01  -1.5878e-02
  2.4414e-04   4.7955e-01  -7.9491e-02   5.5592e-01  -4.4882e-01  -1.5748e-01   6.5974e-02
  2.4414e-04  -7.2399e-01   1.1955e-01  -5.9551e-01   7.0448e-02   2.6134e-01   4.0596e-01
  2.4414e-04   5.1952e-01   4.2117e-01   6.8414e-01  -3.9555e-01  -2.5987e-01   1.5413e-01
  2.4414e-04   1.0135e+00   3.9733e-01   2.0822e-01   6.1483e-01   7.7092e-02  -3.6146e-01
  2.4414e-04   1.2425e-01  -3.5672e-02  -5.6699e-01   7.1811e-01  -1.5169e-01   2.1798e-01
  2.4414e-04   2.7926e-01  -2.1550e-01  -1.5502e-01  -2.6412e-01  -2.6925e-01  -2.7687e-01
  2.4414e-04   6.4289e-02   2.7743e-01  -2.9720e-01  -1.5438e-01  -2.1172e-01  -1.3691e-02
  2.4414e-04  -1.0503e+00  -9.2559e-01  -1.8950e+00   2.0884e-02   4.1275e-01  -1.7878e-01
  2.4414e-04   8.6876e-01   2.1689e+00   3.0920e-01  -2.3626e-01  -3.1453e-01   5.0367e-01
  2.4414e-04   5.3320e-02  -2.3491e-01  -5.1716e-01  -3.7748e-01  -6.0078e-02   6.3951e-01
  2.4414e-04   1.4998e-01   7.9877e-01   4.1016e-01  -2.0817e-01   3.0842e-01   6.4195e-01
  2.4414e-04  -3.2254e-01   2.6556e-01   1.9942e-02  -2.6898e-01  -9.0225e-01  -4.8653e-01
  2.4414e-04   5.3878e-02  -4.4897e-01  -3.2267e-01   2.9577e-01  -4.0568e-01   3.3879e-02
  2.4414e-04   4.0076e-01   2.0013e-01  -2.3248e-01  -7.9321e-01  -1.5340e-01   1.9301e-01
  2.4414e-04  -2.4764e-02  -6.0543e-01   1.4405e+00   1.5792e-01   2.7370e-02  -3.3587e-01
  2.4414e-04  -3.2813e-04   1.1388e-01  -2.1633e-03   1.8629e-01   4.6896e-01  -7.7586e-01
  2.4414e-04   4.0902e-01   1.2171e-01   6.3185e-01   5.7948e-01   2.9550e-02   3.9011e-01
  2.4414e-04  -3.7819e-03  -7.6596e-01   4.1989e-01   1.8181e-02  -1.7885e-01   3.3950e-01
  2.4414e-04   7.3679e-02  -5.3532e-02   2.9313e-01  -5.3582e-01   2.4112e-01  -4.4707e-02
  2.4414e-04  -7.4997e-01  -5.5330e-01  -3.6157e-01   1.1242e-01   1.2851e-01  -3.4313e-02
  2.4414e-04   5.1212e-01  -4.3675e-01  -8.0219e-01  -6.9191e-01  -1.2364e-01   2.6045e-01
  2.4414e-04   5.5734e-02  -2.3512e-01   4.8243e-01  -1.4978e-01   1.1835e-01   1.2647e-02
  2.4414e-04   2.5965e-01   3.8229e-01  -4.0913e-02  -3.8420e-02  -5.6130e-02  -4.9663e-01
  2.4414e-04   3.2091e-01   1.8667e-01  -2.5527e-02  -9.0200e-01  -2.2512e-01   4.1631e-01
  2.4414e-04  -4.1126e-01  -2.1780e-01   4.1911e-01  -3.3956e-01   2.9988e-01   3.6216e-01
  2.4414e-04   3.9485e-01  -4.9630e-01   1.1032e+00  -7.2954e-01  -6.7261e-03   1.9618e-01
  2.4414e-04   8.4595e-01   1.6832e-01   3.0538e-01   3.1570e-02  -1.4460e-01  -1.0897e-01
  2.4414e-04   6.3077e-01   1.3870e+00   8.0003e-01   3.3589e-01  -2.7435e-01  -5.4777e-01
  2.4414e-04  -1.2616e-02   3.2356e-01  -1.2142e-02   3.1599e-01  -1.0297e-01   1.1598e-01
  2.4414e-04   1.0667e-01  -4.2577e-01   6.6488e-03   3.3023e-01  -3.2674e-01   1.4688e-01
  2.4414e-04  -2.6909e-01  -2.9790e-01   1.6033e-01  -9.1434e-01  -8.3364e-01   2.3567e-01
  2.4414e-04  -2.0979e-01   1.0969e+00   7.2775e-01  -1.7671e-01   7.2569e-02  -4.9996e-02
  2.4414e-04   5.0239e-01   3.6341e-01   1.8247e-01   4.3572e-03  -7.3174e-01   5.7589e-01
  2.4414e-04  -4.5863e-01   3.9532e-01  -1.7006e-01  -5.8965e-01   1.5462e-01   2.3606e-01
  2.4414e-04   1.3328e-01   6.7024e-01  -3.0250e-01  -3.7255e-01   5.1770e-02   2.2630e-01
  2.4414e-04   4.0003e-01  -4.4261e-01  -4.5997e-01  -3.2896e-02   1.5957e-01   2.2126e-01
  2.4414e-04  -5.2250e-01  -1.3124e+00   4.5385e-01   1.7684e-02  -7.1390e-02   1.8623e-01
  2.4414e-04   8.6656e-02   2.3161e-01   2.3538e-01   6.8250e-01  -5.3912e-01   7.6356e-01
  2.4414e-04   4.2511e-01   1.0886e+00  -2.2052e-01  -7.7141e-01  -1.5663e-01  -2.4782e-01
  2.4414e-04  -1.1312e-01  -6.5316e-01   2.0011e-01  -6.4311e-03   1.0686e-01  -6.6226e-01
  2.4414e-04  -3.3270e-01   1.4670e-01   1.6112e-01  -3.2093e-01   1.6714e-01   1.7365e-02
  2.4414e-04   2.3676e-01   1.5613e-01  -5.1883e-01  -3.8825e-01   1.6322e-01  -1.1772e-01
  2.4414e-04   3.9641e-01  -1.5817e+00   6.4535e-01   3.2144e-01   2.4423e-01  -5.2002e-02
  2.4414e-04   2.7989e-01   2.2204e-01   8.6516e-01  -1.1068e-02  -5.2873e-01   4.1459e-02
  2.4414e-04   1.3946e+00   8.6514e-01   3.7154e+00  -7.0862e-02  -7.0057e-02   7.8436e-02
  2.4414e-04  -2.0088e-01   1.6157e-01  -2.0481e-02  -5.4630e-01  -2.2763e-01   5.4881e-01
  2.4414e-04  -1.3169e-01  -2.8512e-01   2.5932e-01   6.9101e-01  -3.1365e-01  -2.1650e-01
  2.4414e-04   1.2129e+00  -8.3658e-01  -1.9032e+00   2.3752e-01  -5.8736e-02   9.6819e-02
  2.4414e-04  -8.2199e-01   3.9583e-01   2.6726e-01   3.6257e-01  -2.9275e-01   2.0727e-01
  2.4414e-04   6.5713e-02   9.2894e-02   1.0645e-01  -2.6930e-01  -5.4114e-01   9.9577e-01
  2.4414e-04  -1.5802e+00  -4.8201e-01  -8.4306e-01   1.4900e-01  -1.6718e-01  -1.4365e-02
  2.4414e-04   5.4441e-01  -6.3657e-01  -6.4213e-02   2.2461e-01  -1.2071e-01  -6.6567e-02
  2.4414e-04  -6.7641e-01  -6.0913e-01  -2.5877e-01  -2.3021e-01  -6.3923e-01   9.4029e-03
  2.4414e-04  -8.4526e-02  -8.9156e-02   4.8447e-02  -2.8608e-01   5.7535e-01  -5.3674e-01
  2.4414e-04   2.5291e-01   5.1105e-01   1.5689e-01  -2.2276e-01   1.3434e-01  -2.6877e-01
  2.4414e-04   1.0110e-01  -4.0453e-01  -9.9942e-02   1.0692e-03  -1.4628e-01  -1.4512e-01
  2.4414e-04   4.2341e-02   8.2534e-01   3.8995e-02  -2.8314e-01   4.6673e-02   1.6613e-01
  2.4414e-04   3.0471e-01  -9.2560e-02  -2.1374e-02  -3.8816e-01   1.3665e-01  -1.9897e-01
  2.4414e-04  -5.3320e-01  -3.2376e-01  -2.8087e-01  -3.9341e-02  -7.2364e-01   2.1413e-01
  2.4414e-04  -1.5539e+00  -9.1053e-01   1.2425e-01   3.6769e-02  -1.2632e-01  -2.9423e-01
  2.4414e-04  -3.4986e-01   2.0012e-01   6.7294e-01   1.1689e-01   1.0157e+00   4.6504e-01
  2.4414e-04   9.5346e-02  -1.3249e-01  -9.0368e-01   3.6975e-01   3.7681e-01   3.7950e-01
  2.4414e-04   3.1631e-01  -1.3135e-01   2.1494e-01   2.8679e-01   7.6368e-01  -4.6569e-01
  2.4414e-04   9.3869e-03  -1.0770e-01  -1.5176e-01   9.6513e-01  -3.7796e-01   4.0076e-01
  2.4414e-04  -1.5722e-01  -1.2425e+00   6.2855e-01   2.1851e-01   1.3969e-01  -2.3470e-01
  2.4414e-04  -4.0293e-01   8.8980e-01   1.0086e+00  -2.7986e-02   9.2958e-02  -8.3487e-02
  2.4414e-04   1.9656e-01   5.2829e-02  -9.1010e-02  -8.9171e-01  -5.4319e-01   5.0244e-01
  2.4414e-04  -1.6543e-01   4.6702e-01  -6.4234e-02  -4.7232e-01  -7.8395e-01  -5.1894e-02
  2.4414e-04   1.7486e+00  -1.3753e-01  -6.3429e-01   1.4037e-01   1.0370e-01  -1.7977e-01
  2.4414e-04   3.9858e-01   2.2707e-01  -7.8866e-01   3.3216e-01  -9.8412e-01   1.4178e-01
  2.4414e-04  -5.8146e-01   2.1971e-01   1.3054e-01   9.4492e-01  -3.7461e-01  -2.4379e-01
  2.4414e-04   5.8290e-01   1.5794e-01   9.2009e-03   1.4339e-01   1.2156e-01  -5.5412e-02
  2.4414e-04   1.2635e-02   3.5753e-01  -4.3768e-01  -9.3184e-01  -3.5761e-01  -2.9679e-01
  2.4414e-04  -2.7493e-01  -1.3854e+00  -3.1986e-01  -4.2704e-01   4.3721e-01  -5.8510e-02
  2.4414e-04   5.9643e-01   2.7183e-01   5.8238e-01   1.5588e-01   4.6879e-02  -9.5753e-01
  2.4414e-04   5.2799e-01  -8.3260e-02  -1.0988e+00  -8.5212e-02  -9.6795e-02  -3.2758e-01
  2.4414e-04  -4.4247e-03  -4.7465e-01  -1.4161e-01   2.2912e-01   7.9727e-01   2.5998e-01
  2.4414e-04   3.7892e-02  -1.0081e-01  -1.2317e+00   5.6490e-01   3.3222e-01  -1.7603e-02
  2.4414e-04  -1.4814e-01   6.0604e-02   3.0019e-01  -1.7398e-01  -3.3720e-02   8.8798e-01
  2.4414e-04  -5.1658e-01  -2.8291e-01   3.0036e-01  -4.8971e-01   1.8189e-01   3.0899e-01
  2.4414e-04   1.4729e-01  -3.1179e-01  -9.5304e-01   2.3174e-01   5.3870e-02  -4.4287e-01
  2.4414e-04   1.1050e+00   2.6666e-01   7.9818e-01   6.2012e-01   8.4771e-02  -8.1229e-02
  2.4414e-04   6.4582e-01  -1.9174e-01   8.3532e-02  -2.6929e-01  -9.8828e-01   3.3134e-01
  2.4414e-04  -1.3408e+00   7.1430e-01  -2.2099e+00  -2.6697e-02   4.3688e-01  -4.6494e-02
  2.4414e-04  -4.0432e-01   1.6030e+00  -2.4186e+00  -3.8648e-01  -1.0925e-01   8.7583e-02
  2.4414e-04   2.3187e-01  -1.8222e-02   3.3901e-01   2.0092e-01  -7.0824e-01  -5.1072e-01
  2.4414e-04  -1.6305e+00   6.3778e-01   4.1144e-01   5.8584e-01  -1.9240e-02   4.4381e-02
  2.4414e-04  -5.0526e-02   4.9924e-02  -2.3369e-01   8.2698e-01  -3.1209e-02   4.1511e-01
  2.4414e-04  -7.0455e-01   8.0845e-03   4.0044e-02  -5.0868e-02   5.0957e-02   3.8744e-03
  2.4414e-04  -6.3204e-01  -4.8587e-01   2.1180e-01   1.1494e-01  -3.8194e-01  -2.6952e-01
  2.4414e-04  -6.7250e-02   1.9677e-01   1.2694e-01  -2.0556e-01   3.9256e-01  -4.4408e-01
  2.4414e-04   1.4021e+01   4.7262e+00   8.8084e+00  -4.9081e-02  -1.7425e-01  -5.6621e-02
  2.4414e-04   4.1774e-02  -7.8553e-01   2.0361e-01   4.0898e-01   3.8113e-01  -5.5524e-01
  2.4414e-04  -1.0042e+00   2.0707e-01   5.9526e-01  -2.3701e-01  -1.5103e-01   1.5272e-01
  2.4414e-04   5.3954e-01  -1.6307e-01   5.2356e-02  -2.5191e-01  -5.1419e-01   4.0928e-01
  2.4414e-04   2.0388e+00   2.1398e-01  -9.9470e-01  -2.6355e-02  -5.6943e-01  -1.3464e-01
  2.4414e-04  -7.3195e-01   1.7318e-01   4.8426e-04   7.8170e-01  -2.7670e-01  -5.0831e-01
  2.4414e-04  -8.5774e-02   2.1869e+00   1.8697e+00   8.3061e-02   1.6609e-01  -3.5483e-01
  2.4414e-04  -9.0879e-02  -1.0389e-01   1.5999e-01  -1.2146e-01   6.0605e-01  -2.5796e-01
  2.4414e-04   1.6924e+00  -1.3225e+00  -8.3468e-01   1.8835e-02  -2.1000e-01   9.9365e-02
  2.4414e-04   7.2337e-01   6.6370e-02  -6.2969e-01   9.7753e-01   2.9900e-01   3.0582e-01
  2.4414e-04   8.5435e-01   6.0696e-01  -1.7741e-01   8.6984e-01   4.8510e-01  -2.5284e-02
  2.4414e-04   1.4572e-01   4.3313e-02  -8.5269e-02   4.2959e-01   8.2508e-02   2.3661e-01
  2.4414e-04   1.5663e+00   4.1792e-01   2.1244e+00  -1.7430e-01   3.4851e-01  -1.9702e-01
  2.4414e-04   8.1835e-01  -1.4709e-01  -1.0509e-01  -3.3992e-01  -7.1070e-01  -1.8640e-01
  2.4414e-04  -1.3069e+00  -1.2731e+00   1.7630e+00   1.6359e-01   2.2140e-01  -1.9821e-01
  2.4414e-04   1.9599e-01   1.3999e+00   5.3943e-01   2.5121e-01   9.3528e-03  -1.6368e-01
  2.4414e-04   2.2030e-01  -1.1934e-01  -2.3528e-01   1.2370e-01   2.5561e-01   1.0848e+00
  2.4414e-04   7.4000e-02  -7.6400e-01   1.6518e+00   3.2377e-01   1.3068e-01  -2.8076e-01
  2.4414e-04   1.2864e-02   3.5667e-01   3.5980e-01  -1.8989e-01  -2.5837e-01   5.9457e-01
  2.4414e-04   5.1710e-01  -2.6978e-01   4.9722e-01  -1.3715e-01  -4.2908e-01   7.1046e-01
  2.4414e-04   2.2781e-01  -2.2946e-01   2.6793e-01  -7.4725e-01   4.8210e-01   6.2321e-01
  2.4414e-04   1.4410e-01  -1.5071e-01  -2.3950e-01   1.2581e-01  -2.2410e-01   1.0023e-01
  2.4414e-04  -9.0590e-02   2.7908e-01  -1.1242e-01  -3.0713e-02  -7.7970e-01  -7.6589e-02
  2.4414e-04   8.2009e-01  -6.1868e-01  -1.3764e+00   5.0029e-03  -6.7497e-02   6.6581e-01
  2.4414e-04   1.7796e-01   5.8732e-02   5.6999e-01  -2.9025e-01   1.4747e-01  -2.3509e-01
  2.4414e-04  -7.2754e-01  -1.2784e-01  -2.0912e+00  -1.9374e-01   5.9360e-02  -9.3931e-03
  2.4414e-04  -3.3096e-01  -2.8542e-01  -5.9707e-02   9.1442e-01   2.0758e-01   2.2886e-01
  2.4414e-04   1.6792e-01   1.6985e-01  -1.5482e-02  -9.5617e-02  -2.4033e-01  -3.7362e-01
  2.4414e-04   5.7674e-02   1.6202e-01  -1.7503e-01  -5.4693e-02  -4.4257e-01   1.7877e-01
  2.4414e-04  -3.6905e-01   6.4131e-01  -8.9844e-01   2.0737e-01  -2.8608e-01   5.9048e-01
  2.4414e-04   1.8740e-01  -1.2734e-01   5.2339e-01   7.3648e-01  -6.2590e-01   7.9059e-01
  2.4414e-04  -1.2296e-01  -1.0521e+00   5.9934e-01  -3.7208e-02  -4.7219e-01  -9.0238e-02
  2.4414e-04  -2.1670e-01  -3.1556e-02  -1.1765e-01   2.5119e-01  -1.5997e-01  -4.3030e-02
  2.4414e-04  -7.4825e-01  -8.8769e-01  -1.2027e+00  -1.2818e-01   4.9292e-01   1.4016e-01
  2.4414e-04   4.5387e-01   5.1839e-01  -2.7924e-01  -3.1815e-01  -1.6462e-01  -1.9834e-01
  2.4414e-04  -6.9149e-01  -3.7528e-01  -1.0843e+00   2.4404e-01  -2.6999e-01  -3.8569e-01
  2.4414e-04  -4.9089e-01  -3.5927e-01   4.3535e-02  -2.8937e-01  -3.7849e-01  -5.2634e-01
  2.4414e-04  -2.2687e+00  -7.5717e-01   2.2545e-01   7.3171e-02  -1.4924e-01  -1.0311e-02
  2.4414e-04   3.7519e-01   3.4530e-01   6.9186e-01   8.4694e-01  -3.0658e-01  -3.3750e-01
  2.4414e-04   7.8771e-01   2.3259e-01  -1.1020e+00  -3.7745e-01   4.0777e-02  -1.3184e-01
  2.4414e-04   6.1177e-01   8.3375e-02   3.0463e-01  -7.7073e-01   6.9720e-01   4.5280e-02
  2.4414e-04   4.0350e-01  -6.3979e-01   5.0138e-01  -4.6963e-01  -7.6282e-02   2.7611e-01
  2.4414e-04   6.8410e-02  -4.4001e-02   1.3366e-01  -8.3164e-01   2.8532e-02  -1.4804e+00
  2.4414e-04   5.0971e-01  -2.7736e-01   5.6321e-02   2.2117e-01   3.5043e-01  -4.7808e-01
  2.4414e-04  -5.4982e-01  -1.2067e+00   5.0734e-02   1.8533e-01  -8.8074e-03  -8.9690e-03
  2.4414e-04  -4.5764e-02  -6.3084e-01   4.4666e-01   3.8078e-01  -1.2711e-05  -5.1156e-01
  2.4414e-04  -2.8427e-01  -1.2205e-01  -3.1785e-01   2.2931e-01   9.5791e-02  -8.4596e-01
  2.4414e-04   5.8138e-01   1.0288e+00  -9.9208e-01   2.6731e-01   9.1901e-02   1.1670e-01
  2.4414e-04   1.1333e+00  -1.5107e+00   9.5629e-01   5.0957e-01  -1.5494e-01   1.2315e-01
  2.4414e-04  -5.1648e-01   4.0899e-01  -1.8262e-01   5.6346e-01  -1.2308e-01   1.5046e-01
  2.4414e-04   1.8419e-01  -5.2785e-02  -3.6321e-01  -3.3296e-01   1.2427e-01  -6.1126e-01
  2.4414e-04  -4.5873e-01  -4.4159e-01   7.7936e-01   1.5785e-01  -2.0814e-01  -1.4885e-01
  2.4414e-04  -1.9684e-01   8.0404e-01  -6.2990e-01  -8.0436e-02  -1.7913e-01   2.6513e-01
  2.4414e-04   3.7370e-01   3.6603e-01   1.1757e+00   7.3036e-02   4.1578e-01   2.4258e-01
  2.4414e-04  -7.1837e-01  -6.5251e+00   3.7897e-01   8.4417e-03   4.1932e-02   1.0356e-01
  2.4414e-04   4.5833e-01  -3.1914e-01   4.4253e-01   3.5019e-02   5.1945e-01   8.0872e-01
  2.4414e-04   6.4313e-02   4.0201e-01  -7.1355e-02  -7.7830e-01   3.9502e-01  -7.1926e-01
  2.4414e-04   1.2565e-01  -1.7083e-01  -8.7587e-02   1.2624e-01  -4.9471e-01  -8.9187e-01
  2.4414e-04   1.1669e-01   1.1869e+00  -5.0019e-01  -1.9472e-01  -3.7854e-01   5.2283e-01
  2.4414e-04   1.5253e-01  -1.6577e-01  -2.5015e-01   5.1197e-01   1.6373e-01  -7.3119e-01
  2.4414e-04  -9.6452e-02  -8.0410e-01   1.6035e-01  -2.6235e-01   9.1704e-02  -7.4028e-01
  2.4414e-04  -8.8360e-01  -7.5307e-02   7.4667e-01  -1.5949e-02  -4.7304e-01   4.0449e-01
  2.4414e-04  -3.9335e-02  -5.2383e-02  -3.3254e-01  -6.9330e-01  -9.5864e-01   6.9513e-01
  2.4414e-04   2.7504e-03  -6.4475e-01  -8.2617e-01   3.0543e-01   2.6729e-01  -1.6849e-01
  2.4414e-04   1.0297e-01   2.3523e-01   8.8497e-01  -5.6823e-01  -4.5474e-01  -2.5405e-01
  2.4414e-04  -1.5294e-02   3.6988e-02  -9.8172e-02  -1.0233e-01   1.7075e-01   9.3943e-01
  2.4414e-04  -1.9214e-01   2.7773e-01  -4.0167e-01   3.9764e-01   6.8498e-01   1.2237e-01
  2.4414e-04   9.9162e-01  -8.5811e-01  -5.1158e-01  -1.5128e-02  -4.7320e-01  -1.7148e-01
  2.4414e-04  -8.0262e-02  -7.0866e-01   1.1337e+00  -4.2848e-02   1.9856e-01  -2.5510e-01
  2.4414e-04   2.4475e-01  -5.2717e-01   3.0944e-02  -2.2145e-01  -1.4259e-02   7.0450e-02
  2.4414e-04   3.6561e-01   4.1109e-02   3.9427e-02  -9.0308e-01  -5.2631e-01  -8.7365e-01
  2.4414e-04   3.5834e-01   7.4862e-02  -6.1071e-01   1.1390e-01  -3.1074e-01   3.1658e-01
  2.4414e-04   8.2685e-01  -5.2614e-01  -9.9746e-01   4.6438e-01  -1.5583e-01  -9.6451e-02
  2.4414e-04  -1.4405e-01  -8.0380e-02   3.9914e-02  -6.2459e-01  -2.3820e-01  -7.0243e-01
  2.4414e-04  -2.8410e-02  -6.9565e-01  -3.7365e-01   3.4380e-01   8.1282e-01   7.2406e-01
  2.4414e-04  -2.1032e+00   9.0980e-02   8.7348e-01   1.3287e-01   3.2217e-01  -1.4521e-01
  2.4414e-04  -2.3189e-02   8.6884e-01  -6.3339e-01   2.9188e-01   4.6256e-01  -5.0456e-01
  2.4414e-04  -2.0539e-01   7.4564e-01   9.0623e-01   3.4242e-01   3.7234e-02   5.2374e-02
  2.4414e-04   3.1076e-01  -6.3899e-01  -3.4713e-01  -7.2689e-02  -3.0594e-02  -9.2334e-01
